centro_titular|centro_nombre|distancia|centro_educativo_centrico
FUNDACION PIA AUTONOMA CONGREG. MARIANAS,INMACULADA Y S.JOSE|COLEGIO DIOCESANO MARIA INMACULADA - LUIS RUIZ|5641.075783926325|0
FUNDACION PIA AUTONOMA CONGREG. MARIANAS,INMACULADA Y S.JOSE|COLEGIO DIOCESANO MARIA INMACULADA - JOAQUIN TURINA|6713.858577599025|0
FUNDACION PLAZA DE LOS OFICIOS|COLEGIO INTERNACIONAL NICOLI|0.0|1
FUNDACION SAN BERNARDO|MARIA CRISTINA|363.8711997396881|1
FUNDACION SAN BERNARDO|SAN BERNARDO|363.8711997396881|1
FUNDACION TERTIO MILENNIO|MARIA TERESA|0.0|1
FUNDACION TOMILLO|FUNDACION TOMILLO|0.0|1
FUNDACION TRILEMA|TRILEMA AVENIDA AMERICA|902.838794519062|1
FUNDACION TRILEMA|TRILEMA SAFA|2556.9608044618763|0
FUNDACION TRILEMA|NUESTRA SEÑORA DEL PILAR|3403.5303566870643|0
FUNDACION UNIVERSITARIA SAN PABLO CEU|COLEGIO CEU SAN PABLO DE CLAUDIO COELLO|3480.56701957855|1
FUNDACION UNIVERSITARIA SAN PABLO CEU|CEU-INSTITUTO SUPERIOR DE ESTUDIOS PROFESIONALES|4412.337677215776|0
FUNDACION UNIVERSITARIA SAN PABLO CEU|SAN PABLO-CEU|7455.770390181745|0
FUNDACION VEDRUNA EDUCACION|VEDRUNA|2598.5658544666517|1
FUNDACION VEDRUNA EDUCACION|VEDRUNA|2598.5658544666517|1
FUNDACION VILLENA LA SALLE|LA SALLE-SAGRADO CORAZON|0.0|1
FUNDACION VIRGEN DE LA ALMUDENA|COLEGIO INSTITUCION DEL DIVINO MAESTRO|0.0|1
FUNDACIONCNSE PARA LA SUPRES.DE LAS BARRERAS DE COMUNICACION|C.RECURSOS COM.SORDA JUAN LUIS MARROQUIN|0.0|1
"FUNDACIÓN CIUDADESCUELA MUCHACHOS \"CEMU\""|CIUDADESCUELA MUCHACHOS|0.0|1
FUNDACIÓN EDUCATIVA FRANCISCANAS ANA MOGAS|DIVINA PASTORA|0.0|1
FUNDACIÓN EDUCATIVA SAN JOSE DE CLUNY|SAN JOSE DE CLUNY|0.0|1
FUNDACIÓN ESCOLAPIAS MONTAL|SAN GABRIEL ARCANGEL|0.0|1
FUNDACIÓN FEDERICO FLIEDNER|JUAN DE VALDES|0.0|1
FUNDACIÓN JAVERIANAS|ESCUELA PROFESIONAL JAVERIANA|0.0|1
FUNDACIÓN LA SALLE SAN RAFAEL|COLEGIO LA SALLE SAN RAFAEL|0.0|1
FUNDACIÓN MATER AMABILIS|GRAZALEMA|0.0|1
FUNDACIÓN PROMIVA|VIRGEN DE LOURDES|0.0|1
FUNDACIÓN PÍA AUTÓNOMA COLEGIO DIOCESANO CRISTO DE LA GUÍA|LOS ANGELES|0.0|1
FUNDACIÓN SPÍNOLA|CARDENAL SPINOLA|2562.7024798052544|1
FUNDACIÓN SPÍNOLA|REAL COLEGIO NUESTRA SEÑORA DE LORETO|2562.7024798052544|1
GARABATOS CINCO ESTRELLAS, S.L.|CASCANUECES|0.0|1
GARABATOS Y OCHO PATOS, S.L.|GARABATOS Y OCHO PATOS|281.68288907919134|1
GARABATOS Y OCHO PATOS, S.L.|GARABATOS Y OCHO PATOS|281.68288907919134|1
GARLY INFANTIL, S.L.|GARLY INFANTIL|0.0|1
GECE S.L.|GONZALEZ CAÑADAS|0.0|1
GEMA PEREZ DELGADO|PEQUEÑO PRINCIPE|0.0|1
GENERAL DE DOCENCIA Y ENSEÑANZA, S.A.|CUMBRE|0.0|1
GESTION Y FORMACION EDUCATIVA LAZARILLO-08, S.L.|CENTRO EDUCATIVO LA AMISTAD|0.0|1
GHOSTLAND EDUCACION, S.L.|CANGURITO|0.0|1
GONZALEZ YARZ, S.L.|GARABATO|0.0|1
GREDOS SAN DIEGO SOCIEDAD COOPERATIVA MADRILEÑA|GSD INTERNATIONAL SCHOOL BUITRAGO|0.0|1
GREDOS SAN DIEGO, SDAD. COOP. MADRILEÑA|GSD EL ESCORIAL|20376.879066726582|1
GREDOS SAN DIEGO, SDAD. COOP. MADRILEÑA|GSD MORATALAZ|20376.879066726582|1
GREDOS-SAN DIEGO, SDAD. COOP. MADRILEÑA|GSD VALLECAS|0.0|1
GRIMM INICIATIVA PEDAGOGICA, S.L.|GRIMM|0.0|1
GRISSA, S.L.|LOS ROBLES|0.0|1
GROW WITH US, S.L.|SAN JORGE|0.0|1
GRUPO EDUCATIVO VILLA DE MOSTOLES, S.L.|VILLA DE MOSTOLES|0.0|1
GRUPO PEDAGOGICO DICA, S.L.|PIPPO|0.0|1
GRUPO ZOLA EDUCACION, S.L. UNIPERSONAL|ZOLA-ROZAS|0.0|1
GUADALUPE ABRIL HUERTAS|PIPO'S|0.0|1
GUARDERIA INFANTIL PRIMEROS PASOS, S.L.|PRIMEROS PASOS|0.0|1
GUARDERIA KIKA S.L. UNIPERSONAL|KIKA|0.0|1
GUARDERIA LA CASITA VERDE, S.L.|LA CASITA VERDE|0.0|1
GUARDERIA LAZARO, S.L.|LAZARO|0.0|1
GUARDERIA MUPRA 2000, S.L.|LOS PITUFOS|0.0|1
GUARDERIA ÑECOS, S.L. UNIPERSONAL|ÑECOS|0.0|1
GUARDERÍAS QUITA Y PON, S.L.|QUITA Y PON|0.0|1
HEIDI GARABATOS, S.A.|HEIDI GARABATOS|1137.6220813609411|1
HEIDI GARABATOS, S.A.|HEIDI GARABATOS II|1137.6220813609411|1
HELENA FERNÁNDEZ GARCÍA|PITUCO|0.0|1
HERMANAS OVEJERO PUENTE, S.L.|EL JARDIN DE LOS GENIOS|0.0|1
HERMANDAD DEL REFUGIO Y PIEDAD|PURISIMA CONCEPCION|0.0|1
HERMANOS DE LAS ESCUELAS CRISTIANAS|LA SALLE-LA PALOMA-FUNDACION LARA|0.0|1
HH. MARIA MADRE DE LA IGLESIA|SAN JOSE|0.0|1
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|SANTA MARIA MICAELA|1527.288321848566|1
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|COLEGIO LA MILAGROSA|2386.382642841284|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|SAGRADO CORAZON|3503.6907851658775|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|SAN ALFONSO|4325.763857561958|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|SANTA ISABEL|5313.600799024199|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|MARIA INMACULADA|5993.359766001419|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|LA INMACULADA-MARILLAC|6015.916980648756|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|SAN RAFAEL ARCANGEL-SANTA LUISA|8336.95348741937|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|LA INMACULADA|8462.72939332914|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|NUESTRA SEÑORA DEL CARMEN|13004.49747656746|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|SAN JOSE|24234.81114604997|0
HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|SANTISIMA TRINIDAD|33105.10041949333|0
HIJAS DE MARIA AUXILIADORA|MARIA AUXILIADORA|439.9435333085372|1
HIJAS DE MARIA AUXILIADORA|NUESTRA SEÑORA DEL PILAR|2058.9411872367796|0
HIJAS DE MARIA AUXILIADORA|SAN JOSE|6325.410446168691|0
HIJAS DE MARIA AUXILIADORA|MARIA REINA|7033.36216275687|0
HIJAS DE SANTA MARIA DEL CORAZON DE JESUS|VERACRUZ|0.0|1
HIJAS DEL PATROCINIO DE MARIA|LA NATIVIDAD|5149.53951824821|1
HIJAS DEL PATROCINIO DE MARIA|PATROCINIO DE MARIA|5149.53951824821|1
HISPANO INGLESA DE EDUCACION, S.A.|ST. MICHAEL'S SCHOOL II (BRITANICO)|0.0|1
HNAS. CARMELITAS TERESIANAS DE SAN JOSE|EL CARMELO TERESIANO|0.0|1
HNAS. DE LA CARIDAD DEL SGDO. CORAZON DE JESUS|SAN PABLO|21854.4184605768|1
HNAS. DE LA CARIDAD DEL SGDO. CORAZON DE JESUS|SANTA SUSANA|21854.4184605768|1
HNAS. DE LA CARIDAD DEL SGDO.CORAZON DE JESUS|SAGRADA FAMILIA|0.0|1
HNAS. DE LA CARIDAD DEL SGDO.CORAZON JESUS|NUESTRA SEÑORA DEL CARMEN|0.0|1
HNAS. DE LA PRESENTACION DE LA VIRGEN MARIA|LA PRESENTACION DE NUESTRA SEÑORA|0.0|1
HNAS. DE NTRA. SRA. DE LA CONSOLACION|NUESTRA SEÑORA DE LA CONSOLACION|0.0|1
HNAS. DE NUESTRA SEÑORA DE LA COMPASION|MARIA CORREDENTORA|0.0|1
HNAS. DEL AMOR DE DIOS|AMOR DE DIOS|0.0|1
HNAS. DEL SANTO ANGEL DE LA GUARDA|SANTO ANGEL DE LA GUARDA|0.0|1
HNAS. HOSPITALARIAS DE JESUS NAZARENO|JESUS NAZARENO|0.0|1
HNAS. MERCEDARIAS DE LA CARIDAD|NUESTRA SEÑORA DE LA MERCED|0.0|1
HNAS. SALESIANAS DEL SAGRADO CORAZON DE JESUS|CUNA DE JESUS|0.0|1
HNAS. SALESIANAS DEL SAGRADO. CORAZON DE JESUS|SAGRADO CORAZON DE JESUS|0.0|1
HNOS. DE LA SAGRADA FAMILIA|SAGRADA FAMILIA|0.0|1
HNOS. DE LAS ESCUELAS CRISTIANAS|LA SALLE|3613.506530289442|1
HNOS. DE LAS ESCUELAS CRISTIANAS|NUESTRA SEÑORA DE LAS MARAVILLAS|13337.6295286848|0
HNOS. DE LAS ESCUELAS CRISTIANAS|LA SALLE|16430.538268047625|0
HNOS. DE SAN GABRIEL|SAN GABRIEL|0.0|1
HNOS. MARISTAS|CHAMBERI|10731.189563344751|1
HNOS. MARISTAS|SAN JOSE DEL PARQUE|13339.996655838178|0
HNOS. MARISTAS|SANTA MARIA|23661.43462354837|0
IGNACIO HAZAS VIAMONTE|CASCARON|0.0|1
IGNACIO Y ALVARO RUIZ-ANDINO ILLERA|CASCABEL|0.0|1
IMARIA ANGELES HERREROS SERRANO|MI COLE-CEDEN|0.0|1
IMARO EDUCA, S.L.|HIPOPOTAMO BLAS|0.0|1
INFANTIL VILLALBA, S.L.|ARCO IRIS|0.0|1
INGGY KIDS, S.L.|MINIMUS|0.0|1
INGLAN, S.A.|COLEGIO EUROPEO ARISTOS|1152.5677854252217|1
INGLAN, S.A.|INGLAN|1152.5677854252217|1
INMACULADA JULIA ESCOBAR REDONDO|NUBES|0.0|1
INSDE, S.L.|SAN PATRICIO|4283.753961188714|1
INSDE, S.L.|SAN PATRICIO DEL SOTO|4283.753961188714|1
INSIDE, S.L.|SAN PATRICIO|0.0|1
INSTIT.CALASANCIO H.DIVINA PASTORA|DIVINA PASTORA|0.0|1
INSTITUCION DE HERMANOS DEL SAGRADO CORAZON|SAGRADO CORAZON|0.0|1
INSTITUCION SALESIANA|INSTITUCION PROFESIONAL SALESIANA|0.0|1
INSTITUTO  BIENAVENTURADA VIRGEN MARIA|BIENAVENTURADA VIRGEN MARIA|0.0|1
INSTITUTO BIENAVENTURADA VIRGEN MARIA|BIENAVENTURADA VIRGEN MARIA|0.0|1
INSTITUTO DE HH. SANTA MARIANA DE JESUS|EL CAMINO|0.0|1
INSTITUTO SECULAR COOPERADORAS DE LA FAMILIA|MONSEÑOR ALVES BRAS|0.0|1
INSTITUTO SECULAR CRUZADA EVANGELICA|MAMA JUANITA|0.0|1
INSTITUTO SECULAR DE SCHÖENSTATT HERMANAS DE MARIA|COLEGIO NUESTRA SEÑORA DE SCHOENSTATT|0.0|1
INSTITUTO VOX, S.L. UNIPERSONAL|INSTITUTO VOX|1054.0552642058194|1
INSTITUTO VOX, S.L. UNIPERSONAL|VOX|1054.0552642058194|1
INTERNATIONAL COLLEGE SPAIN, S.A.|INTERNATIONAL COLLEGE SPAIN (EE.UU.)|0.0|1
INVERSIONES TARITA, S.L.|LA GARENA|0.0|1
INVESTIGACION Y SERVICIOS EDUCATIVOS LOGOS S.A.|INSTITUCION EDUCATIVA LOGOS|0.0|1
INVESTIGACION Y SERVICIOS EDUCATIVOS LOGOS, S.A.|LOGOS B|0.0|1
ISABEL CALLEJO PRADOS|GARABATOS|0.0|1
ISIDORA MOYA FERNANDEZ|GRAN VIA|0.0|1
J.L. DE ORIOL-CATALINA DE URQUIJO DE Mª AUXIL.Y S.JUAN BOSCO|MARIA AUXILIADORA|0.0|1
JACAR EDUCA S.L..|NEMOMARLIN RIVAS|0.0|1
JARDIN DE INFANCIA EL PARQUE, S.L.|EL PARQUE|0.0|1
JARDIN DE INFANCIA GEMINIS, S.L.|GEMINIS|0.0|1
JARDIN INFANTIL, S.L.|JARDIN INFANTIL|0.0|1
JARDIN KINDERLAND, S.L.|JARDIN KINDERLAND|39.73977856002723|1
JARDIN KINDERLAND, S.L.|JARDIN KINDERLAND|39.73977856002723|1
JARDINES DE INFANCIA TORREJON, S.A.|LOS DELFINES|39.04484601070928|1
JARDINES DE INFANCIA TORREJON, S.A.|LOS DELFINES II|39.04484601070928|1
JARDÍN CON ENANITOS, S.L.|TU JARDIN CON ENANITOS|0.0|1
JESUS MARIA CAMPOS CONCHA|LA COMBA|0.0|1
JIROMAR EDUCACION, S.L.|LA CASA DE LOS DUENDES|0.0|1
JOISA EDUCA, S.L. UNIPERSONAL|ESCUELA INFANTIL BILINGÜE SUS PEQUEÑOS PASOS-ARTURO SORIA|3962.0944587427493|1
JOISA EDUCA, S.L. UNIPERSONAL|SUS PEQUEÑOS PASOS|3962.0944587427493|1
JOSE ANTONIO ARROYO BENITO Y ROCIO PATIÑO PRIETO|CRIOS|0.0|1
JOSE ARROYO PEREZ|ALBENIZ 2|0.0|1
JOSEFA PILAR RUIZ LIFANTE|TANUCA|0.0|1
JUAN JOSE MARCHANTE SERRA|SERRA|0.0|1
JUAN XXIII DE ENSEÑANZA S.L.|CENTRO EDUCATIVO VILLA DE ALCORCON|0.0|1
JUAN XXIII, S.A.|JUAN XXIII|0.0|1
JUANA MARIA PEREZ CALAZA|MERLIN|0.0|1
JULIA MORENO GONZALEZ|LA MARIONETA|0.0|1
KATARINA GURSKA|KATARINA GURSKA|0.0|1
KENSINGTON SCHOOL S.A.|K.S.|0.0|1
KENSINGTON SCHOOL S.A.|KENSINGTON SCHOOL (BRITANICO)|0.0|1
KIDSCO BALANCE, S.L.|INFANCIA Y EMPRESA KIDSCO AZCA|0.0|1
KING'S COLLEGE S.A.|KING'S COLLEGE (BRITANICO)|0.0|1
KING'S COLLEGE, S.A.|KING'S COLLEGE|0.0|1
KING'S INFANT SCHOOL, S.L.|KING'S INFANT SCHOOL (BRITANICO)|0.0|1
KOALA BEAR, S.L.|FANTASIA|0.0|1
KYM ESCUELAS, S.L.|ASOCIADOS KYM|0.0|1
L.I.C.A.E.N.S.A.|SANTO DOMINGO DE SILOS|0.0|1
LA CANTOÑA SDAD. COOP. MADRILEÑA LIMITADA|TORRENTE BALLESTER|0.0|1
LA CASITA DE LA ABUELA GUARDERIA INFANTIL, S.L.|LA CASITA DE LA ABUELA|0.0|1
LA GATITA CURIOSA, S.L.|LA GATITA CURIOSA|0.0|1
LA JIRAFA, S.L.|LA JIRAFA|0.0|1
LA LEPIOTA, SDAD. COOP. MADRILEÑA|CERVANTES|0.0|1
LA MILAGROSA 88, S.L.|LA MILAGROSA|0.0|1
LA VUELTA AL SOL BY MONTESSORI, S.L.|LA VUELTA AL SOL BY MONTESSORI|0.0|1
LABORDOC, S.L. UNIPERSONAL|ALARCON|0.0|1
LABORDOC, S.L. Unipersonal|ALARCON|0.0|1
LAGARTIJAS ESCUELA INFANTIL, S.L.|LAGARTIJAS|0.0|1
LAGOMAR, SDAD. COOP. MADRILEÑA|LAGOMAR|0.0|1
LAS ENCINAS DE MATAESPESA, S.L.|MATAESPESA|0.0|1
LAS TRAVESURAS DE MARIETA, S.L.|LAS TRAVESURAS DE MARIETA|0.0|1
LAURA BARRANCO SANCHEZ|INFANTIL PEQUES|0.0|1
LAURA DÍAZ LÓPEZ|PEQUEÑOS GIRASOLES|0.0|1
LAURA GONZALEZ COITO Y PATRICIA GARCIA CARTAGENA|JAIZKIBEL|0.0|1
LAURA ISABEL FERNANDEZ RODRIGUEZ|MI COLE|0.0|1
LAURA LUCAS AROZAMENA|PELONCHINES|0.0|1
LAYRA ENSEÑANZA, S.L.|GARABATO|0.0|1
LEGASANFER, S.L.|ARLEQUIN|0.0|1
LEONIDES CORTE HEREDERO|LEO LEO|0.0|1
LICEO EUROPEO, S.L.|LICEO EUROPEO|0.0|1
LICEO JUAN DE LA CIERVA, S.L.|LICEO JUAN DE LA CIERVA I|0.0|1
LICEO MADARIAGA, S.L.|LICEO MADARIAGA|0.0|1
LICEO OROQUIETA, SDAD. COOP. MADRILEÑA|LICEO OROQUIETA|0.0|1
LICEO ROSALES S.L.|LICEO ROSALES|0.0|1
LICEO VERSALLES S.L.|LICEO VERSALLES|0.0|1
LIS, SDAD. COOP. MADRILEÑA|ALBANTA|0.0|1
LORCA-SAN PABLO SDAD. COOP. MADRILEÑA|FUENLABRADA|0.0|1
LOS LAPAZARES,S.L.UNIPERSONAL|LOS LAPAZARES|0.0|1
LOS PITUFOS DE BEGALDE 2004, S.L.|LA CASITA DE LOS PITUFOS II|0.0|1
LUCIA CORPA CARPINTERO|EL DUENDE AZUL|0.0|1
LUDOCENTER, S.L.|GUIRELI II|0.0|1
LUIS A.LOSADA ANDRES Y JULIO GARCIA GONZALEZ|CENTRO DE FORMACION TECNICA|0.0|1
LUIS ENRIQUE HERNANDEZ SANCHEZ|SAGRADOS CORAZONES|0.0|1
LUIS ESTRELLA CARMONA|LUIS ESTRELLA|0.0|1
LUISA FUNEZ DIAZ|CENTRO BOBATH DE EDUCACION DE ADULTOS|0.0|1
LUISMAPETONGA-PELUCHES, S.L.|LUISMAPETONGA-PELUCHES|0.0|1
MA YOLARTA, S. L. L.|MIMOS|0.0|1
MADRES MERCEDARIAS|LA MERCED|0.0|1
MADRES TRINITARIAS|VIRGEN DEL REMEDIO|0.0|1
MADRID LUNALU, S.L.|LUNALU|0.0|1
MALVAR, SDAD. COOP. MADRILEÑA|MALVAR|0.0|1
MANUEL GUERRERO HORNERO|BICHINES|0.0|1
MARGARITA FERNANDEZ PINO|MARGOT|0.0|1
MARIA ANGELES JIMENEZ RAMOS|LA LOCOMOTORA|0.0|1
MARIA CARMEN ROCHE RUBIO|CENTRO DE DANZA CARMEN ROCHE|0.0|1
MARIA DEL CARMEN DIEZ DIEZ|PEQUEÑECES|0.0|1
MARIA DEL CARMEN IGEA RASUEROS|PEQUEÑINES|0.0|1
MARIA DEL CARMEN NICOLAS VICTORI|DINA CONDADO|0.0|1
MARIA DEL CARMEN NICOLAS VICTORI|DINA CONDADO-2|0.0|1
MARIA DEL CARMEN PEREZ MATEO|EL NIDO|0.0|1
MARIA DEL MAR ORELLANA MURIANA|LA TATA|0.0|1
MARIA DEL PILAR GONZALEZ HENRIQUEZ|CANTITOS|0.0|1
MARIA DEL SOL PEREA LAGUNA|EL PEQUEÑO SOL|0.0|1
MARIA DELIA MARTINEZ ROZAS|LOS MOFLETES|0.0|1
MARIA ISABEL GOMEZ MORENO|MI CASITA|0.0|1
MARIA ISABEL HIDALGO CASTRO - CARMEN OLIVA MARTIN|SANTA MONICA|0.0|1
MARIA ISABEL LASO GIMENEZ|VIDA|0.0|1
MARIA ISABEL PRIETO CAÑAS|BAMBI|0.0|1
MARIA JESUS MOYA FERNANDEZ|BELGICA|0.0|1
MARIA JOSE ALBERQUILLA TORRES|TETE|0.0|1
MARIA JOSE ESCASO FERNANDEZ|CARRUSEL|0.0|1
MARIA LUISA DE ANTONIO PEREZ|MAGOS|0.0|1
MARIA LUISA DIAZ ALSINA|ALICIA|0.0|1
MARIA LUISA MORALES DIAZ|EL OSITO 2|0.0|1
MARIA LUISA RODRIGUEZ MORENO|MUSICAL MARISA|0.0|1
MARIA MERCEDES GARCIA GONZALO|BAMBIS|0.0|1
MARIA ROCIO MARTIN MORRO|LA CASITA DEL FAROL|0.0|1
MARIA SANCHO CASTILLO|EL JARDIN ENCANTADO|0.0|1
MARIA VIVANCO FELIZ Y JULIA SEISDEDOS SANTOS|ARLEQUIN|0.0|1
MARIN AMAT, S.L.|MARIN AMAT|0.0|1
MARLO ESCUELA INFANTIL, S.L.|MARLO|0.0|1
MARTA MAESTRE FERNANDEZ|ARCO IRIS|0.0|1
MARTIN MACIAS, S.A.|SAN MARTIN|0.0|1
MATILDE DE MIGUEL RAYO Y VIRGINIA VAZQUEZ RAMOS|CARACOL 2000|0.0|1
MATILDE MARTIN SANTIBAÑEZ|LA COMETA|0.0|1
MAYRA ALEJANDRA ARMAS TAPIA|MI CASITA|0.0|1
MENAGAR, S.L.|MENAGAR|0.0|1
MERCEDES CUMPLIDO SANCHEZ|ALBA|0.0|1
MERCEDES FUENTES AFUERA|AFUERA I|0.0|1
MI PRIMER COLE 4, S.L.|MI PRIMER COLE 4|0.0|1
MI PRIMER COLE, S.L.|MI PRIMER COLE|0.0|1
MICOS, MI PRIMER COLE, S.L.|MICOS, MI PRIMER COLE|0.0|1
MINIMOS Y DIMINUTOS ESCUELA INFANTIL, S.L.L.|MINIMOS Y DIMINUTOS|0.0|1
MINISTERIO DE DEFENSA|GRAN CAPITÁN|2368.8395294003344|1
MINISTERIO DE DEFENSA|MARQUES DE MARCENADO|2590.602470564397|0
MINISTERIO DE DEFENSA|INSTITUTO POLITECNICO N.1 DEL EJERCITO|6208.334339547421|0
MINISTERIO DE DEFENSA|FRANCISCO ARRANZ|6648.889668746168|0
MINISTERIO DE DEFENSA|GARCIA MORATO|7067.846791746689|0
MINISTERIO DE DEFENSA|LA DEHESA DEL PRINCIPE|8920.789137019206|0
MINISTERIO DE DEFENSA|GUARDIA REAL|15178.040868469952|0
MINISTERIO DE DEFENSA|GENERAL IZQUIERDO|16297.437594925397|0
MINISTERIO DE DEFENSA|CIUDAD DEL AIRE|31431.891077630895|0
MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES|MIS-MIS|0.0|1
MIRABAL SCHOOL, S. L.|MIRABAL INTERNATIONAL SCHOOL|0.0|1
MIRABAL SCHOOL, S.L.|MIRABAL|0.0|1
MISIONERAS CLARISAS DEL SANTISIMO SACRAMENTO|CRI-CRI|0.0|1
MISIONERAS CRUZADAS DE LA IGLESIA|SANTA MARIA DE LOS APOSTOLES|0.0|1
MISIONERAS DE CRISTO SACERDOTE|SANTA MARIA DE LAS ROZAS|0.0|1
MISIONERAS DE JESUS MARIA Y JOSE|NUESTRA SEÑORA DE FATIMA|23619.371752864216|1
MISIONERAS DE JESUS MARIA Y JOSE|NUESTRA SEÑORA DE LA ENCARNACION|23619.371752864216|1
MISIONERAS DE JESUS,MARIA Y JOSE|SANTA CATALINA|0.0|1
MISIONERAS DE MARIA MEDIADORA UNIVERSAL|NUESTRA SEÑORA DEL ROSARIO|0.0|1
MISIONERAS DEL DIVINO MAESTRO|DIVINO MAESTRO|0.0|1
MISIONERAS DEL INMACULADO CORAZON DE MARIA|CORAZON DE MARIA|0.0|1
MISIONERAS DEL SAGRADO CORAZON DE JESUS|SANTA FRANCISCA JAVIER CABRINI|0.0|1
MISIONERAS HIJAS SAGRADA FAMILIA DE NAZARET|NAZARET|0.0|1
MISIONERAS SECULARES DE JESUS OBRERO|LA INMACULADA|0.0|1
MISIONERAS STMO.SACRAMENTO Y MARIA INMACULADA|SANTISIMO SACRAMENTO|0.0|1
MISIONEROS CLARETIANOS|CLARET|0.0|1
MISIONEROS SAGRADOS CORAZONES|OBISPO PERELLO|0.0|1
MISSION LAIQUE FRANCAISE|LYCEE MOLIERE (FRANCES)|0.0|1
MM. AGUSTINAS DEL BEATO OROZCO|SAN ALONSO DE OROZCO|0.0|1
MM. DOMINICAS DE NTRA. SRA. DE LAS VICTORIAS|LA VIRGEN NIÑA|0.0|1
MM.CONCEPCIONISTAS MISIONERAS DE LA ENSEÑANZA|LA INMACULADA CONCEPCION|0.0|1
MONTEBAL EDUCADORES S.L.|PEQUEÑO KOALA|0.0|1
MONTESSORI SCHOOL EL ENEBRAL S.L.|MONTESSORI SCHOOL EL ENEBRAL (BRITANICO)|2015.9020933567185|1
MONTESSORI SCHOOL EL ENEBRAL S.L.|MONTESSORI SCHOOL LOS FRESNOS (BRITAN.)|2015.9020933567185|1
MONTESSORI SCHOOL EL ENEBRAL, S.L.|MONTESSORI SCHOOL LOS FRESNOS-MATAESPESA (BRITANICO)|0.0|1
MONTFORT INTERNATIONAL SCHOOL, S.L.|MONTFORT INTERNATIONAL SCHOOL|0.0|1
MONTSERRAT LAZARO CARO|PAYASETE|0.0|1
MUSIC BOX LEARNING, S.L.|TEMPO MUSICAL|0.0|1
Mª DEL CARMEN GARCÍA PÉREZ|PITUFOS|0.0|1
Mª ELENA SANCHEZ SANCHEZ-MASCARAQUE|DENENES|0.0|1
Mª JOSEFA MARTIN NOVOA|EL DUENDE|0.0|1
Mª. CONSUEL0 Y Mª. CRISTINA JIMENEZ HIDALGO|TOSCANA GARDEN|0.0|1
N.I.L.E., SOCIEDAD COOPERATIVA MADRILEÑA|N.I.L.E.|0.0|1
NATALIA DO CAMPO REDONDO|LA COMETA|0.0|1
NEBRI, S.A.|SANTA MARIA DE LA HISPANIDAD|0.0|1
NEBRIJA-ROSALES, SDAD. COOP. MADRILEÑA|NEBRIJA-ROSALES|0.0|1
NIEBEL, S.L.|A.E.I.O.U.|0.0|1
NOEMI ADARBE MARCOS|GEPPETTO|0.0|1
NUESTRA SEÑORA DE LA MERCED, S.L.|NUESTRA SEÑORA DE LA MERCED|0.0|1
NUEVO SANTA ROSA DE LIMA, S.L.|SANTA ROSA DE LIMA|0.0|1
NUMONT SCHOOL, S.L.|NUMONT SCHOOL (BRITANICO)|0.0|1
NURIA LOBETO GONZALEZ|EL PARQUE|0.0|1
NUSNI, S.A.|NUESTRA SEÑORA DE LAS NIEVES|0.0|1
O.N.C.E.|C.R.E. ANTONIO VICENTE MOSQUETE|0.0|1
OBRA BENEFICA SAN LUIS DE LOS FRANCESES|SAN LUIS DE LOS FRANCESES|0.0|1
OBRA SAINT LOUIS DES FRANÇAIS|SAINT LOUIS DES FRANÇAIS (FRANCES)|0.0|1
OBRAS PARROQUIALES NUESTRA SEÑORA DE LAS VICTORIAS|NUESTRA SEÑORA DE LAS VICTORIAS|0.0|1
OLAYA MATEOS JAVALOYES|TIC-TAC|0.0|1
OLGA MARGARITA ROMERO GUTIERREZ|BAMBY|0.0|1
OPUS CHRISTI, ASOCIACION CULTURAL|SANTA ISABEL|0.0|1
ORBILUX, S.L.|SAGRADOS CORAZONES|0.0|1
ORDEN COMPAÑÍA DE JESÚS (JESUITAS). PROVINCIA DE ESPAÑA|NUESTRA SEÑORA DEL RECUERDO|0.0|1
ORDEN DE HIJAS DE MARIA NUESTRA SEÑORA|COLEGIO DE NUESTRA SEÑORA|0.0|1
ORDEN DE SAN AGUSTIN (AGUSTINOS)|NUESTRA SEÑORA DEL BUEN CONSEJO|0.0|1
ORDEN HOSPITALARIA DE SAN JUAN DE DIOS|HOSPITAL INFANTIL SAN RAFAEL|0.0|1
ORDEN MINISTROS DE LOS ENFERMOS (RELIGIOSOS CAMILOS)|CENTRO DE HUMANIZACION DE LA SALUD|0.0|1
ORGANIZACION PROFESIONAL ESPAÑOLA, S.A.|ORGANIZACION PROFESIONAL ESPAÑOLA, OPESA|0.0|1
